archetype,metaRating,height,weight,skillMoves,weakFoot,attributeAcceleration,attributeSprintSpeed,attributePositioning,attributeFinishing,attributeShotPower,attributeLongShots,attributeVolleys,attributePenalties,attributeVision,attributeCrossing,attributeFkAccuracy,attributeShortPassing,attributeLongPassing,attributeCurve,attributeAgility,attributeBalance,attributeReactions,attributeBallControl,attributeDribbling,attributeComposure,attributeInterceptions,attributeHeadingAccuracy,attributeDefensiveAwareness,attributeStandingTackle,attributeSlidingTackle,attributeJumping,attributeStamina,attributeStrength,attributeAggression,Finesse Shot,Chip Shot,Power Shot,Dead Ball,Power Header,Low Driven Shot,Incisive Pass,Pinged Pass,Long Ball Pass,Tiki Taka,Whipped Pass,Jockey,Block,Intercept,Anticipate,Slide Tackle,Bruiser,Technical,Rapid,Flair,First Touch,Trickster,Press Proven,Quick Step,Relentless,Trivela,Acrobatic,Long Throw,Aerial,accelerateType_EXPLOSIVE,accelerateType_MOSTLY_EXPLOSIVE,accelerateType_CONTROLLED_EXPLOSIVE,accelerateType_CONTROLLED,accelerateType_CONTROLLED_LENGTHY,accelerateType_MOSTLY_LENGTHY,accelerateType_LENGTHY,bodytype_Lean Medium,bodytype_Average Medium,bodytype_Stocky Medium,bodytype_Lean Tall,bodytype_Average Tall,bodytype_Stocky Tall,bodytype_Lean Short,bodytype_Average Short,bodytype_Stocky Short,bodytype_Unique
target_forward,79.3407924703606,181,77,4,4,93,94,90,91,90,88,96,75,80,75,70,84,70,77,90,91,84,88,90,87,37,90,33,38,30,93,84,82,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
poacher,83.22503874910711,181,77,4,4,93,94,90,91,90,88,96,75,80,75,70,84,70,77,90,91,84,88,90,87,37,90,33,38,30,93,84,82,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
inside_forward,81.52041735207924,164,59,4,3,92,91,87,80,87,77,73,72,86,94,83,84,83,88,91,92,88,89,88,80,70,64,57,70,58,79,90,67,66,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
poacher,83.40958627871599,185,82,4,5,87,85,96,92,93,75,83,67,80,71,55,90,79,80,87,85,90,88,86,84,51,94,50,55,40,93,90,83,82,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
wingback,82.73349059812125,176,72,3,4,85,86,97,78,97,76,84,80,81,96,65,88,88,81,80,84,80,85,85,80,88,70,85,93,92,84,90,81,80,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
defender,83.7299467236648,194,89,3,4,82,82,50,51,67,55,52,76,76,64,51,94,91,67,80,80,85,83,80,84,88,85,85,90,88,95,81,92,92,0,0,0,0,0,0,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ball_playing_defender,83.63048939608323,194,89,3,4,82,82,50,51,67,55,52,76,76,64,51,94,91,67,80,80,85,83,80,84,88,85,85,90,88,95,81,92,92,0,0,0,0,0,0,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
stopper,81.07623922056051,194,89,3,4,82,82,50,51,67,55,52,76,76,64,51,94,91,67,80,80,85,83,80,84,88,85,85,90,88,95,81,92,92,0,0,0,0,0,0,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
defender,84.44698530647528,191,77,3,4,86,81,53,51,87,50,52,86,58,63,53,93,93,63,80,82,88,92,82,91,83,88,88,88,87,90,84,92,88,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ball_playing_defender,83.98603756507315,191,77,3,4,86,81,53,51,87,50,52,86,58,63,53,93,93,63,80,82,88,92,82,91,83,88,88,88,87,90,84,92,88,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
stopper,81.99452647871422,191,77,3,4,86,81,53,51,87,50,52,86,58,63,53,93,93,63,80,82,88,92,82,91,83,88,88,88,87,90,84,92,88,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
inside_forward,85.12678539135244,175,79,5,4,94,90,90,90,87,85,86,75,88,83,76,90,83,90,85,97,87,88,88,86,31,96,43,28,23,92,80,85,75,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
false_nine,84.71441986743787,175,79,5,4,94,90,90,90,87,85,86,75,88,83,76,90,83,90,85,97,87,88,88,86,31,96,43,28,23,92,80,85,75,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
target_forward,83.2689015942752,187,81,4,4,91,95,91,86,90,85,82,83,83,74,65,80,75,80,80,72,87,85,84,82,50,86,44,53,41,95,90,88,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
shadow_striker,81.80072850222417,192,79,4,4,84,83,88,85,88,86,85,75,89,84,79,89,88,88,86,84,86,89,91,85,66,86,52,66,62,87,89,79,66,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
wide_midfielder,85.35514540988187,170,69,4,3,88,88,96,93,95,81,80,92,90,88,65,91,91,82,93,90,91,93,90,90,71,80,70,67,63,91,90,83,78,1,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
deep_lying_playmaker,78.00278413009431,183,79,3,3,82,77,77,69,80,77,60,52,86,86,87,88,87,84,84,85,87,85,84,84,87,78,87,89,86,76,83,83,82,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
wingback,82.62181057788406,181,76,4,5,87,88,80,61,81,79,70,70,78,86,61,82,80,81,80,78,85,85,83,85,86,78,85,90,88,78,88,82,86,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ball_playing_defender,79.85114089979724,183,83,2,3,82,88,34,54,70,37,52,75,51,51,24,83,75,31,73,77,90,78,72,80,91,80,87,91,87,92,83,88,93,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
fullback,81.74357172497797,165,57,4,4,84,87,67,51,56,56,37,53,80,86,58,90,85,85,89,84,87,89,83,82,89,70,89,91,94,88,92,88,76,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
falseback,83.76241906732334,165,57,4,4,84,87,67,51,56,56,37,53,80,86,58,90,85,85,89,84,87,89,83,82,89,70,89,91,94,88,92,88,76,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
deep_lying_playmaker,77.38332597166995,181,74,3,4,79,76,86,75,67,79,54,51,83,71,62,89,87,73,79,82,91,87,82,88,92,73,86,90,88,77,87,75,76,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
stopper,79.55660924036926,191,86,2,3,82,81,60,53,78,70,58,40,74,55,42,80,87,53,76,77,87,74,76,85,87,87,87,88,88,94,81,88,87,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
winger,82.53301820657292,152,50,4,4,91,90,94,87,86,82,78,86,85,88,74,85,77,80,91,95,83,87,88,82,83,99,78,50,46,87,87,75,57,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
attacking_wingback,80.18149510484957,172,58,4,3,88,87,82,64,69,65,70,64,82,86,42,87,87,84,90,85,87,86,91,82,85,82,85,86,84,86,86,72,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
defender,77.65126749913837,174,58,2,3,80,82,54,29,73,35,36,41,61,50,60,86,83,54,70,73,81,80,71,81,99,99,99,99,99,82,78,91,82,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
box_to_box,78.73793645686281,192,80,3,3,83,82,86,85,85,82,68,65,88,80,60,86,84,82,86,86,86,87,85,84,87,82,86,85,85,90,86,87,86,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
attacking_wingback,83.45888809299977,188,85,3,3,89,94,85,52,53,57,57,66,82,98,45,96,73,74,82,82,82,83,83,83,86,84,85,92,87,86,89,82,82,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ball_playing_defender,80.01675280106494,188,82,2,3,82,83,71,65,77,70,43,71,72,70,76,82,80,63,78,78,85,80,76,80,86,86,87,88,87,90,86,88,84,0,0,0,0,1,0,0,0,1,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
winger,81.44684243023056,169,61,4,3,91,88,90,90,88,85,83,77,80,83,70,87,73,75,87,80,91,88,87,80,23,91,18,26,20,98,84,75,42,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
advanced_forward,81.46336289571988,169,61,4,3,91,88,90,90,88,85,83,77,80,83,70,87,73,75,87,80,91,88,87,80,23,91,18,26,20,98,84,75,42,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
poacher,81.75379081940392,169,60,4,4,94,93,84,92,80,81,87,74,77,80,77,82,79,78,92,87,84,84,88,80,52,80,46,48,50,92,81,95,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
defender,74.64893308728901,168,56,4,5,85,84,47,38,63,39,35,75,75,50,53,92,86,50,81,90,90,85,68,85,89,90,90,89,86,94,84,90,83,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ball_playing_defender,80.23671574159773,168,56,4,5,85,84,47,38,63,39,35,75,75,50,53,92,86,50,81,90,90,85,68,85,89,90,90,89,86,94,84,90,83,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
stopper,80.54547619639257,168,56,4,5,85,84,47,38,63,39,35,75,75,50,53,92,86,50,81,90,90,85,68,85,89,90,90,89,86,94,84,90,83,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
half_winger,79.65085015872216,160,58,4,4,90,85,83,88,88,90,75,90,88,82,91,92,81,94,87,92,89,90,89,90,79,72,54,87,64,88,85,75,48,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
target_forward,72.04087190030583,180,70,3,4,73,72,90,91,89,81,78,76,80,60,56,79,69,59,56,43,88,89,81,88,26,94,24,31,21,93,82,93,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
centre_half,76.43705006921445,163,60,4,4,83,87,87,84,83,90,71,69,91,84,82,89,85,81,66,92,87,90,89,86,87,66,77,93,90,86,95,83,76,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
playmaker,81.20077050642828,163,60,4,4,83,87,87,84,83,90,71,69,91,84,82,89,85,81,66,92,87,90,89,86,87,66,77,93,90,86,95,83,76,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
playmaker,82.70778633575294,173,62,5,4,87,87,87,86,89,89,73,64,88,75,86,91,84,85,83,93,88,90,90,90,80,64,79,79,67,75,88,69,66,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
poacher,78.78429886856723,182,69,3,4,87,85,90,89,89,81,82,84,86,74,57,83,78,79,85,86,87,85,85,86,55,86,59,43,26,85,78,85,83,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
wide_playmaker,81.03902281625163,175,65,5,4,89,82,92,83,92,87,75,73,89,89,86,88,79,89,89,91,86,88,88,85,74,52,72,76,61,66,90,72,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
stopper,79.58528167182769,187,74,3,3,85,88,75,36,61,71,52,54,64,68,37,88,86,58,82,80,86,83,81,86,86,84,87,88,87,93,80,85,87,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
poacher,82.84933098157876,173,60,4,4,87,89,95,96,84,80,76,77,70,67,66,78,62,80,88,87,91,91,85,84,32,90,25,27,28,93,84,77,56,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
playmaker,79.9483259415027,178,76,5,4,85,80,86,81,86,82,80,91,85,86,84,90,86,92,88,80,82,88,87,82,68,60,63,63,72,85,95,77,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
target_forward,70.14096176128238,165,56,4,4,90,90,88,90,88,88,63,80,76,76,71,86,67,68,88,87,80,86,90,92,68,68,77,79,74,93,84,86,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
defender,84.99623321311661,190,86,2,3,81,81,43,42,75,54,53,57,77,68,47,86,81,57,64,66,87,79,67,87,91,86,92,88,86,91,81,88,93,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
stopper,82.06541413490139,190,86,2,3,81,81,43,42,75,54,53,57,77,68,47,86,81,57,64,66,87,79,67,87,91,86,92,88,86,91,81,88,93,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
defender,82.52353161338812,188,90,2,3,80,86,35,43,61,41,41,49,60,52,31,74,70,38,54,57,88,67,52,86,87,90,90,86,91,88,81,94,88,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
attacking_wingback,84.0050549522277,180,70,4,3,94,93,83,58,70,55,55,48,78,83,64,84,80,80,87,83,84,88,90,82,82,70,81,84,83,91,94,77,82,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
winger,83.92930025908504,181,70,5,4,93,87,82,83,83,81,76,69,86,84,72,86,83,86,93,91,86,91,93,83,49,61,60,62,57,76,89,62,72,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
defender,79.13427482758188,182,82,2,5,81,82,40,48,57,30,37,44,70,52,33,86,82,56,75,72,88,82,76,83,87,85,88,90,88,93,82,87,86,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
playmaker,75.43114083180083,175,63,4,4,80,74,87,83,87,91,81,75,88,79,81,88,83,82,82,77,89,89,87,84,58,60,60,47,35,82,78,85,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
attacking_wingback,79.30733987768917,164,60,4,4,88,87,65,49,73,52,45,46,80,90,43,86,87,80,80,83,83,84,81,86,89,73,85,93,87,88,83,85,82,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
stopper,78.06366049341463,187,84,2,2,80,88,59,50,69,40,39,44,47,48,25,78,71,43,66,68,80,69,63,79,85,88,88,88,85,95,76,90,85,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
defender,85.14312865618899,190,79,2,4,80,81,56,54,85,41,44,82,71,53,41,93,88,53,65,65,89,85,76,91,88,86,87,87,86,92,86,95,86,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
fullback,79.73236096735228,190,79,2,4,80,81,56,54,85,41,44,82,71,53,41,93,88,53,65,65,89,85,76,91,88,86,87,87,86,92,86,95,86,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
stopper,82.20123439594013,190,79,2,4,80,81,56,54,85,41,44,82,71,53,41,93,88,53,65,65,89,85,76,91,88,86,87,87,86,92,86,95,86,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
attacking_wingback,84.55565718462346,178,69,3,4,92,98,88,80,90,80,66,61,83,93,84,84,74,85,93,86,91,88,85,86,82,70,81,85,83,86,93,71,76,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
winger,83.41566728943621,178,69,3,4,92,98,88,80,90,80,66,61,83,93,84,84,74,85,93,86,91,88,85,86,82,70,81,85,83,86,93,71,76,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
defender,84.62122247029927,194,79,2,3,82,83,48,38,64,37,39,53,70,47,41,74,75,46,70,71,83,68,68,80,88,86,89,90,86,99,99,99,99,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ball_playing_defender,79.78944022444094,194,79,2,3,82,83,48,38,64,37,39,53,70,47,41,74,75,46,70,71,83,68,68,80,88,86,89,90,86,99,99,99,99,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
stopper,81.7834568356297,194,79,2,3,82,83,48,38,64,37,39,53,70,47,41,74,75,46,70,71,83,68,68,80,88,86,89,90,86,99,99,99,99,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
inside_forward,82.67540163583155,177,70,4,4,94,86,88,83,86,90,74,72,83,79,75,88,82,71,96,96,83,85,86,82,59,81,72,62,55,92,96,78,63,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
playmaker,80.78842207644992,182,74,3,4,83,85,84,81,86,83,72,68,84,79,81,91,89,81,83,83,88,89,86,86,88,61,83,88,84,77,96,82,92,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
attacking_wingback,82.66389003665923,175,79,4,3,88,87,80,54,78,73,43,73,80,88,43,87,80,80,83,83,85,90,88,83,88,78,85,90,85,88,90,81,80,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
advanced_forward,81.84581872140649,178,70,4,4,88,87,95,93,90,83,85,83,86,67,71,90,71,75,79,75,90,87,86,85,35,98,51,44,46,93,95,75,93,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
target_forward,76.25529366933972,178,70,4,4,88,87,95,93,90,83,85,83,86,67,71,90,71,75,79,75,90,87,86,85,35,98,51,44,46,93,95,75,93,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
centre_half,72.39836324439777,166,64,4,4,85,83,87,92,78,90,58,90,88,88,75,92,84,79,90,98,90,90,90,89,54,80,75,86,80,80,99,84,74,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
false_nine,82.72975633383432,166,64,4,4,85,83,87,92,78,90,58,90,88,88,75,92,84,79,90,98,90,90,90,89,54,80,75,86,80,80,99,84,74,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
half_winger,78.30367754246338,168,61,4,3,87,80,81,76,75,72,53,60,87,73,67,92,88,74,83,87,91,91,86,85,91,65,83,92,82,82,95,76,73,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
wide_playmaker,83.05743474685755,175,69,5,5,93,91,82,82,87,83,82,76,87,82,59,86,76,87,94,93,83,92,92,91,52,53,56,49,40,79,82,72,60,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
poacher,79.80216044610407,183,72,3,3,91,92,90,86,94,74,82,73,82,69,64,96,65,97,87,88,82,84,86,82,38,95,49,44,37,99,86,87,72,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
winger,86.23322773582626,175,62,4,4,85,92,87,84,91,88,69,78,91,77,83,92,82,97,99,93,83,93,93,86,80,70,82,85,79,85,84,75,85,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
box_to_box,85.65334655534572,175,62,4,4,85,92,87,84,91,88,69,78,91,77,83,92,82,97,99,93,83,93,93,86,80,70,82,85,79,85,84,75,85,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
playmaker,86.22535348546556,175,62,4,4,85,92,87,84,91,88,69,78,91,77,83,92,82,97,99,93,83,93,93,86,80,70,82,85,79,85,84,75,85,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ball_playing_defender,81.33068724032918,192,82,3,3,83,90,81,58,77,64,51,39,73,78,34,85,85,68,74,77,77,82,75,87,86,88,87,88,85,93,82,90,86,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
